thickness	0	1	       0.000062	       0.000111
thimble	0	1	       0.000062	       0.000111
thing	3	7	       0.000248	       0.000444
things	2	5	       0.000186	       0.000333
think	4	7	       0.000310	       0.000444
third	1	2	       0.000124	       0.000166
thirty	0	2	       0.000062	       0.000166
this	99	90	       0.006193	       0.005047
thorns	0	1	       0.000062	       0.000111
thoroughly	1	0	       0.000124	       0.000055
those	4	9	       0.000310	       0.000555
though	3	1	       0.000248	       0.000111
thought	1	1	       0.000124	       0.000111
thoughts	0	1	       0.000062	       0.000111
thousainds	0	1	       0.000062	       0.000111
thousands	1	2	       0.000124	       0.000166
threats	2	0	       0.000186	       0.000055
three	5	8	       0.000372	       0.000499
thrid	0	1	       0.000062	       0.000111
thronged	0	1	       0.000062	       0.000111
through	3	10	       0.000248	       0.000610
throughout	0	2	       0.000062	       0.000166
thu	10	0	       0.000681	       0.000055
thunder	0	1	       0.000062	       0.000111
thuraisingham	6	0	       0.000434	       0.000055
thursday	5	2	       0.000372	       0.000166
thus	1	0	       0.000124	       0.000055
ticket	1	0	       0.000124	       0.000055
tidbits	0	1	       0.000062	       0.000111
till	1	0	       0.000124	       0.000055
tilts	0	1	       0.000062	       0.000111
time	13	18	       0.000867	       0.001054
timekeeping	2	0	       0.000186	       0.000055
timely	2	0	       0.000186	       0.000055
times	2	2	       0.000186	       0.000166
timesheets	1	0	       0.000124	       0.000055
timing	1	0	       0.000124	       0.000055
timotheus	0	1	       0.000062	       0.000111
timshometownstories	0	2	       0.000062	       0.000166
tin	0	5	       0.000062	       0.000333
tinned	0	1	       0.000062	       0.000111
tips	0	4	       0.000062	       0.000277
tire	0	1	       0.000062	       0.000111
tired	0	2	       0.000062	       0.000166
tires	0	3	       0.000062	       0.000222
tithable	0	1	       0.000062	       0.000111
title	1	3	       0.000124	       0.000222
titles	0	3	       0.000062	       0.000222
tlapek	5	0	       0.000372	       0.000055
to	350	420	       0.021739	       0.023349
tobacco	0	2	       0.000062	       0.000166
today	7	22	       0.000495	       0.001276
todd	1	0	       0.000124	       0.000055
together	1	4	       0.000124	       0.000277
toilet	0	1	       0.000062	       0.000111
tokyo	1	0	       0.000124	       0.000055
told	2	3	       0.000186	       0.000222
toll	0	2	       0.000062	       0.000166
tommy	1	0	       0.000124	       0.000055
tomorrow	5	0	       0.000372	       0.000055
tone	1	0	       0.000124	       0.000055
tonne	0	1	       0.000062	       0.000111
too	2	9	       0.000186	       0.000555
took	1	2	       0.000124	       0.000166
tool	1	1	       0.000124	       0.000111
toolbar	0	7	       0.000062	       0.000444
top	2	4	       0.000186	       0.000277
topics	0	1	       0.000062	       0.000111
toronto	0	1	       0.000062	       0.000111
tortoises	0	1	       0.000062	       0.000111
total	2	3	       0.000186	       0.000222
touched	0	1	       0.000062	       0.000111
toward	0	1	       0.000062	       0.000111
towards	0	4	       0.000062	       0.000277
towel	0	1	       0.000062	       0.000111
towels	0	1	       0.000062	       0.000111
tower	0	2	       0.000062	       0.000166
town	1	2	       0.000124	       0.000166
toy	0	1	       0.000062	       0.000111
tr	0	1	       0.000062	       0.000111
track	0	3	       0.000062	       0.000222
tracked	1	0	       0.000124	       0.000055
tracks	0	2	       0.000062	       0.000166
trade	3	14	       0.000248	       0.000832
trader	4	0	       0.000310	       0.000055
traders	1	0	       0.000124	       0.000055
trading	26	0	       0.001672	       0.000055
tradition	1	0	       0.000124	       0.000055
traffic	0	7	       0.000062	       0.000444
trafficmultipliers	0	1	       0.000062	       0.000111
train	0	7	       0.000062	       0.000444
training	7	1	       0.000495	       0.000111
tramadol	0	2	       0.000062	       0.000166
trans	1	0	       0.000124	       0.000055
transact	1	0	       0.000124	       0.000055
transaction	1	1	       0.000124	       0.000111
transalta	1	0	       0.000124	       0.000055
transcanada	2	0	       0.000186	       0.000055
transco	2	0	       0.000186	       0.000055
transfer	0	6	       0.000062	       0.000388
transferred	2	0	       0.000186	       0.000055
transistion	5	0	       0.000372	       0.000055
transition	4	0	       0.000310	       0.000055
transmission	10	0	       0.000681	       0.000055
transmissions	1	0	       0.000124	       0.000055
transport	2	1	       0.000186	       0.000111
transportation	2	0	       0.000186	       0.000055
transporting	1	0	       0.000124	       0.000055
trash	0	1	       0.000062	       0.000111
travel	1	2	       0.000124	       0.000166
traveling	0	1	       0.000062	       0.000111
travis	1	0	       0.000124	       0.000055
treasonous	0	1	       0.000062	       0.000111
treat	1	0	       0.000124	       0.000055
treatment	0	1	       0.000062	       0.000111
treats	0	1	       0.000062	       0.000111
tree	1	1	       0.000124	       0.000111
trevino	2	0	       0.000186	       0.000055
trial	0	3	       0.000062	       0.000222
trials	0	1	       0.000062	       0.000111
tricky	0	1	       0.000062	       0.000111
tried	4	1	       0.000310	       0.000111
trina	1	0	       0.000124	       0.000055
trip	2	0	       0.000186	       0.000055
triple	0	1	       0.000062	       0.000111
trips	0	1	       0.000062	       0.000111
trisha	1	0	       0.000124	       0.000055
trista	2	0	       0.000186	       0.000055
troubled	0	1	       0.000062	       0.000111
true	0	7	       0.000062	       0.000444
truly	0	1	       0.000062	       0.000111
trunk	0	2	       0.000062	       0.000166
trust	0	2	       0.000062	       0.000166
trusted	0	1	       0.000062	       0.000111
truth	0	2	       0.000062	       0.000166
try	2	6	       0.000186	       0.000388
trying	1	2	       0.000124	       0.000166
tuesday	4	0	       0.000310	       0.000055
tuned	1	0	       0.000124	       0.000055
tuneful	0	1	       0.000062	       0.000111
tungsten	0	1	       0.000062	       0.000111
tuning	1	0	       0.000124	       0.000055
turk	0	3	       0.000062	       0.000222
turn	1	1	       0.000124	       0.000111
turned	0	1	       0.000062	       0.000111
turner	1	0	       0.000124	       0.000055
twain	1	0	       0.000124	       0.000055
twenty	1	2	       0.000124	       0.000166
twice	0	2	       0.000062	       0.000166
two	12	9	       0.000805	       0.000555
tx	1	1	       0.000124	       0.000111
txu	2	0	       0.000186	       0.000055
txuelectric	1	0	       0.000124	       0.000055
txuenergy	3	0	       0.000248	       0.000055
tyone	0	1	       0.000062	       0.000111
type	0	10	       0.000062	       0.000610
u	0	3	       0.000062	       0.000222
uafn	0	1	       0.000062	       0.000111
ugh	0	1	       0.000062	       0.000111
uk	0	2	       0.000062	       0.000166
ult	0	1	       0.000062	       0.000111
unable	3	0	       0.000248	       0.000055
unavoidable	1	0	       0.000124	       0.000055
unbelievably	0	1	       0.000062	       0.000111
unblock	0	1	       0.000062	       0.000111
unblocking	0	4	       0.000062	       0.000277
unclear	1	0	       0.000124	       0.000055
uncollected	1	0	       0.000124	       0.000055
uncomfortable	0	1	       0.000062	       0.000111
under	11	8	       0.000743	       0.000499
undercollected	1	0	       0.000124	       0.000055
undercollection	4	0	       0.000310	       0.000055
underga	1	0	       0.000124	       0.000055
underneath	0	1	       0.000062	       0.000111
understand	3	4	       0.000248	       0.000277
understanding	5	2	       0.000372	       0.000166
underwrite	0	1	       0.000062	       0.000111
undeveloped	0	1	       0.000062	       0.000111
unify	1	0	       0.000124	       0.000055
union	1	0	       0.000124	       0.000055
unique	1	1	       0.000124	       0.000111
unit	6	0	       0.000434	       0.000055
united	1	2	       0.000124	       0.000166
units	4	0	       0.000310	       0.000055
universal	0	1	       0.000062	       0.000111
university	1	0	       0.000124	       0.000055
unknown	0	3	       0.000062	       0.000222
unless	3	1	       0.000248	       0.000111
unlike	0	1	       0.000062	       0.000111
unlimited	0	4	       0.000062	       0.000277
unmanly	0	1	       0.000062	       0.000111
unnecessarily	0	1	       0.000062	       0.000111
unocal	1	0	       0.000124	       0.000055
unprofessional	0	1	       0.000062	       0.000111
unrealistic	2	0	       0.000186	       0.000055
unsubscribe	0	12	       0.000062	       0.000721
unsubscribed	0	1	       0.000062	       0.000111
until	10	4	       0.000681	       0.000277
untouchable	1	0	       0.000124	       0.000055
up	20	19	       0.001301	       0.001109
upcoming	1	0	       0.000124	       0.000055
update	10	1	       0.000681	       0.000111
upgradeable	0	3	       0.000062	       0.000222
upgraded	0	1	       0.000062	       0.000111
upgrades	0	2	       0.000062	       0.000166
upload	0	1	       0.000062	       0.000111
uploaded	0	1	       0.000062	       0.000111
upon	2	5	       0.000186	       0.000333
upping	0	1	       0.000062	       0.000111
upward	0	1	       0.000062	       0.000111
ur	0	1	       0.000062	       0.000111
uranium	0	1	       0.000062	       0.000111
urg	2	0	       0.000186	       0.000055
urgency	0	1	       0.000062	       0.000111
urgent	2	4	       0.000186	       0.000277
url	0	3	       0.000062	       0.000222
us	9	33	       0.000619	       0.001886
usage	1	3	       0.000124	       0.000222
usb	0	1	       0.000062	       0.000111
use	4	37	       0.000310	       0.002107
used	4	5	       0.000310	       0.000333
useful	1	3	       0.000124	       0.000222
user	5	2	       0.000372	       0.000166
users	6	0	       0.000434	       0.000055
uses	0	1	       0.000062	       0.000111
using	2	10	       0.000186	       0.000610
utilities	14	0	       0.000929	       0.000055
utility	6	0	       0.000434	       0.000055
uuz	0	1	       0.000062	       0.000111
uvd	0	1	       0.000062	       0.000111
uz	0	1	       0.000062	       0.000111
v	3	4	       0.000248	       0.000277
vacation	1	1	       0.000124	       0.000111
val	0	2	       0.000062	       0.000166
valeria	1	0	       0.000124	       0.000055
valid	0	4	       0.000062	       0.000277
validate	1	0	       0.000124	       0.000055
valium	0	1	       0.000062	       0.000111
valley	0	2	       0.000062	       0.000166
valuable	1	5	       0.000124	       0.000333
valuables	0	2	       0.000062	       0.000166
value	3	6	       0.000248	       0.000388
valued	1	0	       0.000124	       0.000055
van	2	0	       0.000186	       0.000055
vanadium	0	1	       0.000062	       0.000111
vance	1	0	       0.000124	       0.000055
var	1	0	       0.000124	       0.000055
variety	0	1	       0.000062	       0.000111
vary	0	1	       0.000062	       0.000111
vasant	5	0	       0.000372	       0.000055
vastar	8	0	       0.000557	       0.000055
vaughn	3	0	       0.000248	       0.000055
vault	0	1	       0.000062	       0.000111
ve	9	7	       0.000619	       0.000444
vein	0	1	       0.000062	       0.000111
vendor	2	0	       0.000186	       0.000055
vendors	1	0	       0.000124	       0.000055
verbry	0	1	       0.000062	       0.000111
verify	0	1	       0.000062	       0.000111
version	6	2	       0.000434	       0.000166
versus	1	1	       0.000124	       0.000111
very	8	15	       0.000557	       0.000887
verypowerful	0	1	       0.000062	       0.000111
vi	0	1	       0.000062	       0.000111
via	6	2	       0.000434	       0.000166
viag	0	1	       0.000062	       0.000111
viagra	0	4	       0.000062	       0.000277
vic	0	1	       0.000062	       0.000111
vice	6	0	       0.000434	       0.000055
vicodin	0	1	       0.000062	       0.000111
vicqodin	0	1	       0.000062	       0.000111
view	5	5	       0.000372	       0.000333
viewer	0	1	       0.000062	       0.000111
villarreal	1	0	       0.000124	       0.000055
vince	15	0	       0.000991	       0.000055
vincent	5	0	       0.000372	       0.000055
vintage	2	0	       0.000186	       0.000055
virtues	0	1	       0.000062	       0.000111
vision	0	1	       0.000062	       0.000111
visit	4	18	       0.000310	       0.001054
visited	0	1	       0.000062	       0.000111
visitor	0	2	       0.000062	       0.000166
visitors	0	1	       0.000062	       0.000111
visits	0	1	       0.000062	       0.000111
visual	0	1	       0.000062	       0.000111
visually	0	1	       0.000062	       0.000111
voice	3	1	       0.000248	       0.000111
voices	0	1	       0.000062	       0.000111
volatility	4	0	       0.000310	       0.000055
volume	9	0	       0.000619	       0.000055
volumes	1	0	       0.000124	       0.000055
voluntary	1	0	       0.000124	       0.000055
vote	0	7	       0.000062	       0.000444
voted	0	1	       0.000062	       0.000111
voting	0	1	       0.000062	       0.000111
vp	1	0	       0.000124	       0.000055
vs	1	0	       0.000124	       0.000055
w	6	4	       0.000434	       0.000277
wa	0	2	       0.000062	       0.000166
wacked	1	0	       0.000124	       0.000055
waggons	0	1	       0.000062	       0.000111
wait	1	1	       0.000124	       0.000111
walked	0	1	       0.000062	       0.000111
wall	0	1	       0.000062	       0.000111
wallis	1	0	       0.000124	       0.000055
wallow	0	1	       0.000062	       0.000111
walpole	0	1	       0.000062	       0.000111
walsh	2	0	       0.000186	       0.000055
walton	2	0	       0.000186	       0.000055
want	3	27	       0.000248	       0.001553
wanted	3	1	       0.000248	       0.000111
wanting	0	3	       0.000062	       0.000222
wants	1	1	       0.000124	       0.000111
war	0	2	       0.000062	       0.000166
ward	0	1	       0.000062	       0.000111
wardsgiftshop	0	1	       0.000062	       0.000111
warrant	1	0	       0.000124	       0.000055
warrants	2	0	       0.000186	       0.000055
warranty	0	1	       0.000062	       0.000111
was	19	40	       0.001239	       0.002274
wash	0	1	       0.000062	       0.000111
washing	0	4	       0.000062	       0.000277
washington	1	0	       0.000124	       0.000055
waste	0	1	       0.000062	       0.000111
watched	1	0	       0.000124	       0.000055
watchfully	0	1	       0.000062	       0.000111
water	0	2	       0.000062	       0.000166
watson	1	0	       0.000124	       0.000055
way	3	6	       0.000248	       0.000388
ways	0	8	       0.000062	       0.000499
wbom	1	0	       0.000124	       0.000055
we	66	67	       0.004150	       0.003771
weakness	2	2	       0.000186	       0.000166
wealth	0	1	       0.000062	       0.000111
weather	1	0	       0.000124	       0.000055
web	1	14	       0.000124	       0.000832
webmaster	0	1	       0.000062	       0.000111
webpage	0	4	       0.000062	       0.000277
website	0	24	       0.000062	       0.001387
websites	0	2	       0.000062	       0.000166
wedeliverparties	0	1	       0.000062	       0.000111
wednesday	5	0	       0.000372	       0.000055
weed	1	0	       0.000124	       0.000055
week	13	16	       0.000867	       0.000943
weekend	3	0	       0.000248	       0.000055
weekly	0	1	       0.000062	       0.000111
weeks	6	0	       0.000434	       0.000055
weep	0	1	       0.000062	       0.000111
weight	0	2	       0.000062	       0.000166
weightwheezy	0	1	       0.000062	       0.000111
weissman	5	0	       0.000372	       0.000055
welch	1	0	       0.000124	       0.000055
welcome	2	0	       0.000186	       0.000055
well	9	7	       0.000619	       0.000444
went	1	2	       0.000124	       0.000166
were	6	19	       0.000434	       0.001109
west	2	3	       0.000186	       0.000222
western	3	3	       0.000248	       0.000222
westerngas	1	0	       0.000124	       0.000055
westward	0	1	       0.000062	       0.000111
wfxu	0	1	       0.000062	       0.000111
whalley	3	0	       0.000248	       0.000055
what	18	37	       0.001177	       0.002107
whats	0	1	       0.000062	       0.000111
whatsoever	0	2	       0.000062	       0.000166
whelan	1	0	       0.000124	       0.000055
when	10	19	       0.000681	       0.001109
where	3	4	       0.000248	       0.000277
whereby	2	0	       0.000186	       0.000055
whether	1	2	       0.000124	       0.000166
which	15	20	       0.000991	       0.001165
while	4	6	       0.000310	       0.000388
whiskey	0	1	       0.000062	       0.000111
who	7	14	       0.000495	       0.000832
whole	0	2	       0.000062	       0.000166
wholesale	12	1	       0.000805	       0.000111
whooping	0	1	       0.000062	       0.000111
whose	1	1	       0.000124	       0.000111
why	0	10	       0.000062	       0.000610
wide	0	1	       0.000062	       0.000111
widow	0	2	       0.000062	       0.000166
wife	0	3	       0.000062	       0.000222
wijsman	1	0	       0.000124	       0.000055
will	113	69	       0.007061	       0.003882
william	1	0	       0.000124	       0.000055
williams	7	0	       0.000495	       0.000055
willie	1	0	       0.000124	       0.000055
willing	0	1	       0.000062	       0.000111
wilson	2	0	       0.000186	       0.000055
win	0	8	       0.000062	       0.000499
wind	1	0	       0.000124	       0.000055
window	0	1	       0.000062	       0.000111
windows	0	12	       0.000062	       0.000721
windowsentities	0	1	       0.000062	       0.000111
windred	0	1	       0.000062	       0.000111
wing	1	0	       0.000124	       0.000055
winner	0	3	       0.000062	       0.000222
winners	0	1	       0.000062	       0.000111
wisely	0	2	       0.000062	       0.000166
wisew	1	0	       0.000124	       0.000055
wish	0	5	       0.000062	       0.000333
wishes	1	0	       0.000124	       0.000055
wishing	1	0	       0.000124	       0.000055
with	72	76	       0.004521	       0.004270
withers	2	0	       0.000186	       0.000055
within	12	8	       0.000805	       0.000499
without	0	8	       0.000062	       0.000499
wives	0	1	       0.000062	       0.000111
women	0	2	       0.000062	       0.000166
won	0	4	       0.000062	       0.000277
wonder	0	2	       0.000062	       0.000166
wonderful	1	0	       0.000124	       0.000055
wondering	0	1	       0.000062	       0.000111
woo	1	0	       0.000124	       0.000055
wood	1	0	       0.000124	       0.000055
woodwork	0	1	       0.000062	       0.000111
woolgar	0	1	       0.000062	       0.000111
word	2	5	       0.000186	       0.000333
wording	0	1	       0.000062	       0.000111
words	0	8	       0.000062	       0.000499
work	20	6	       0.001301	       0.000388
worked	1	2	       0.000124	       0.000166
workforce	1	0	       0.000124	       0.000055
working	5	3	       0.000372	       0.000222
workout	1	0	       0.000124	       0.000055
works	3	5	       0.000248	       0.000333
workstation	0	1	       0.000062	       0.000111
world	0	6	       0.000062	       0.000388
worldwide	4	4	       0.000310	       0.000277
worry	1	1	       0.000124	       0.000111
worrying	0	1	       0.000062	       0.000111
worse	0	1	       0.000062	       0.000111
worst	1	0	       0.000124	       0.000055
worth	1	0	       0.000124	       0.000055
worthless	0	1	       0.000062	       0.000111
worthwhile	0	1	       0.000062	       0.000111
would	32	22	       0.002044	       0.001276
wouldn	0	4	       0.000062	       0.000277
wound	0	1	       0.000062	       0.000111
wpd	2	0	       0.000186	       0.000055
wr	0	1	       0.000062	       0.000111
wrinkle	0	1	       0.000062	       0.000111
write	0	13	       0.000062	       0.000776
writing	1	6	       0.000124	       0.000388
written	0	5	       0.000062	       0.000333
wrong	0	1	       0.000062	       0.000111
wrote	1	2	       0.000124	       0.000166
ws	0	1	       0.000062	       0.000111
wsc	0	1	       0.000062	       0.000111
wugn	0	1	       0.000062	       0.000111
www	1	28	       0.000124	       0.001608
wyn	0	2	       0.000062	       0.000166
wynne	2	0	       0.000186	       0.000055
wynpublishing	0	1	       0.000062	       0.000111
x	15	2	       0.000991	       0.000166
xacnax	0	1	       0.000062	       0.000111
xan	0	1	       0.000062	       0.000111
xanax	0	1	       0.000062	       0.000111
xeni	0	1	       0.000062	       0.000111
xent	0	2	       0.000062	       0.000166
xes	0	1	       0.000062	       0.000111
xm	0	1	       0.000062	       0.000111
xp	0	6	       0.000062	       0.000388
xpress	0	1	       0.000062	       0.000111
xqirzd	0	1	       0.000062	       0.000111
yahoo	0	4	       0.000062	       0.000277
yanowski	1	0	       0.000124	       0.000055
yard	2	0	       0.000186	       0.000055
ycon	0	2	       0.000062	       0.000166
yeah	2	0	       0.000186	       0.000055
year	11	10	       0.000743	       0.000610
yearno	0	1	       0.000062	       0.000111
years	13	2	       0.000867	       0.000166
yellow	0	1	       0.000062	       0.000111
yes	2	1	       0.000186	       0.000111
yesterday	7	0	       0.000495	       0.000055
yesterdays	1	0	       0.000124	       0.000055
yet	1	1	       0.000124	       0.000111
yjoou	0	1	       0.000062	       0.000111
you	80	252	       0.005017	       0.014031
youcan	0	1	       0.000062	       0.000111
young	0	2	       0.000062	       0.000166
your	35	271	       0.002230	       0.015085
yourmembership	0	1	       0.000062	       0.000111
yours	0	1	       0.000062	       0.000111
yourself	0	10	       0.000062	       0.000610
yoursuccess	0	2	       0.000062	       0.000166
yowman	1	0	       0.000124	       0.000055
ypfpb	0	1	       0.000062	       0.000111
z	0	1	       0.000062	       0.000111
zaak	0	2	       0.000062	       0.000166
zaako	0	1	       0.000062	       0.000111
zac	0	1	       0.000062	       0.000111
zadorozhny	4	0	       0.000310	       0.000055
zero	3	1	       0.000248	       0.000111
zimin	5	0	       0.000372	       0.000055
zinc	0	1	       0.000062	       0.000111
zk	0	1	       0.000062	       0.000111
zo	0	1	       0.000062	       0.000111
zolam	0	1	       0.000062	       0.000111
zxs	0	1	       0.000062	       0.000111
ClassPriors	47	33	0.5875	0.4125
a	168	274	       0.010467	       0.015252
ab	4	0	       0.000310	       0.000055
able	3	8	       0.000248	       0.000499
abn	0	1	       0.000062	       0.000111
about	8	36	       0.000557	       0.002052
above	2	5	       0.000186	       0.000333
absent	1	0	       0.000124	       0.000055
absenteeism	0	1	       0.000062	       0.000111
absolute	0	1	       0.000062	       0.000111
absolutely	0	1	       0.000062	       0.000111
absorb	0	1	       0.000062	       0.000111
abuse	0	1	       0.000062	       0.000111
abused	0	1	       0.000062	       0.000111
acce	0	1	       0.000062	       0.000111
accelerate	0	1	       0.000062	       0.000111
accelerated	0	1	       0.000062	       0.000111
accept	0	3	       0.000062	       0.000222
acceptable	0	1	       0.000062	       0.000111
accepted	0	1	       0.000062	       0.000111
accepting	0	2	       0.000062	       0.000166
accepts	1	0	       0.000124	       0.000055
access	2	9	       0.000186	       0.000555
accomodate	4	0	       0.000310	       0.000055
accomodates	1	0	       0.000124	       0.000055
accompanied	1	0	       0.000124	       0.000055
according	1	1	       0.000124	       0.000111
account	16	13	       0.001053	       0.000776
accounting	4	0	       0.000310	       0.000055
accounts	0	1	       0.000062	       0.000111
accurate	1	0	       0.000124	       0.000055
aches	0	1	       0.000062	       0.000111
achieve	1	0	       0.000124	       0.000055
achieved	1	0	       0.000124	       0.000055
acid	0	1	       0.000062	       0.000111
acquire	1	0	       0.000124	       0.000055
acquisition	0	1	       0.000062	       0.000111
acrobaat	0	1	       0.000062	       0.000111
acrobat	0	1	       0.000062	       0.000111
across	5	4	       0.000372	       0.000277
act	0	3	       0.000062	       0.000222
action	0	1	       0.000062	       0.000111
activate	0	4	       0.000062	       0.000277
active	1	0	       0.000124	       0.000055
activists	1	0	       0.000124	       0.000055
activities	7	0	       0.000495	       0.000055
actor	0	1	       0.000062	       0.000111
actress	0	1	       0.000062	       0.000111
actual	0	3	       0.000062	       0.000222
actually	0	1	       0.000062	       0.000111
ad	0	20	       0.000062	       0.001165
adage	0	1	       0.000062	       0.000111
adapted	0	1	       0.000062	       0.000111
add	2	6	       0.000186	       0.000388
added	0	2	       0.000062	       0.000166
adding	0	2	       0.000062	       0.000166
addition	5	0	       0.000372	       0.000055
additional	11	0	       0.000743	       0.000055
additionally	1	1	       0.000124	       0.000111
address	1	18	       0.000124	       0.001054
addressed	1	0	       0.000124	       0.000055
addresses	1	2	       0.000124	       0.000166
addressing	1	0	       0.000124	       0.000055
addtional	1	0	       0.000124	       0.000055
adhesion	0	1	       0.000062	       0.000111
adm	1	0	       0.000124	       0.000055
adminder	0	1	       0.000062	       0.000111
administration	2	0	       0.000186	       0.000055
admitted	1	0	       0.000124	       0.000055
admixture	0	1	       0.000062	       0.000111
adobe	0	12	       0.000062	       0.000721
adobee	0	1	       0.000062	       0.000111
adr	1	0	       0.000124	       0.000055
adrianbold	0	1	       0.000062	       0.000111
ads	0	5	       0.000062	       0.000333
adult	0	2	       0.000062	       0.000166
adv	0	1	       0.000062	       0.000111
advance	4	0	       0.000310	       0.000055
advanced	0	1	       0.000062	       0.000111
advantage	1	0	       0.000124	       0.000055
advantages	0	1	       0.000062	       0.000111
advertise	0	2	       0.000062	       0.000166
advertised	0	1	       0.000062	       0.000111
advertisement	0	4	       0.000062	       0.000277
advertisements	0	1	       0.000062	       0.000111
advertising	0	6	       0.000062	       0.000388
advertisments	0	1	       0.000062	       0.000111
advice	1	1	       0.000124	       0.000111
advise	2	0	       0.000186	       0.000055
advises	1	0	       0.000124	       0.000055
advocates	1	0	       0.000124	       0.000055
advs	0	1	       0.000062	       0.000111
aec	2	0	       0.000186	       0.000055
aeopublishing	0	19	       0.000062	       0.001109
afeee	0	1	       0.000062	       0.000111
aff	0	1	       0.000062	       0.000111
affairs	1	0	       0.000124	       0.000055
affect	0	1	       0.000062	       0.000111
affiliate	0	1	       0.000062	       0.000111
affiliates	0	3	       0.000062	       0.000222
afirst	0	1	       0.000062	       0.000111
afraid	1	3	       0.000124	       0.000222
africa	0	10	       0.000062	       0.000610
after	3	12	       0.000248	       0.000721
afternoon	3	1	       0.000248	       0.000111
again	7	4	       0.000495	       0.000277
against	2	1	       0.000186	       0.000111
age	0	4	       0.000062	       0.000277
agendas	1	0	       0.000124	       0.000055
agent	0	1	       0.000062	       0.000111
aggressive	0	1	       0.000062	       0.000111
aggressively	2	1	       0.000186	       0.000111
agonizing	0	1	       0.000062	       0.000111
agouti	0	1	       0.000062	       0.000111
agree	1	1	       0.000124	       0.000111
agreed	2	0	       0.000186	       0.000055
agreement	12	2	       0.000805	       0.000166
agreements	3	0	       0.000248	       0.000055
ahead	0	1	       0.000062	       0.000111
aid	0	1	       0.000062	       0.000111
aids	1	0	       0.000124	       0.000055
air	3	3	       0.000248	       0.000222
airport	2	0	       0.000186	       0.000055
airs	0	1	       0.000062	       0.000111
aka	0	1	       0.000062	       0.000111
akkabay	0	4	       0.000062	       0.000277
al	0	1	       0.000062	       0.000111
albuquerque	2	0	       0.000186	       0.000055
alertness	0	1	       0.000062	       0.000111
alex	4	0	       0.000310	       0.000055
alexios	1	0	       0.000124	       0.000055
alhaji	0	2	       0.000062	       0.000166
all	32	54	       0.002044	       0.003050
allay	0	1	       0.000062	       0.000111
allen	4	1	       0.000310	       0.000111
alleviates	0	1	       0.000062	       0.000111
alli	1	0	       0.000124	       0.000055
allocate	1	0	       0.000124	       0.000055
allocated	2	0	       0.000186	       0.000055
allocating	2	0	       0.000186	       0.000055
allocation	5	0	       0.000372	       0.000055
allocations	4	0	       0.000310	       0.000055
allow	4	5	       0.000310	       0.000333
allows	2	1	       0.000186	       0.000111
almost	0	2	       0.000062	       0.000166
alone	0	1	       0.000062	       0.000111
along	0	2	       0.000062	       0.000166
alpra	0	1	       0.000062	       0.000111
already	8	3	       0.000557	       0.000222
also	24	21	       0.001548	       0.001220
alternative	0	1	       0.000062	       0.000111
alternatively	0	1	       0.000062	       0.000111
although	2	1	       0.000186	       0.000111
altra	1	0	       0.000124	       0.000055
alum	0	1	       0.000062	       0.000111
always	0	6	       0.000062	       0.000388
am	58	14	       0.003654	       0.000832
amadol	0	1	       0.000062	       0.000111
amazed	0	1	       0.000062	       0.000111
amb	0	1	       0.000062	       0.000111
ambien	0	1	       0.000062	       0.000111
amended	1	0	       0.000124	       0.000055
americ	0	2	       0.000062	       0.000166
america	12	1	       0.000805	       0.000111
american	0	2	       0.000062	       0.000166
amex	0	1	       0.000062	       0.000111
ami	1	0	       0.000124	       0.000055
amiable	0	1	       0.000062	       0.000111
amigo	0	1	       0.000062	       0.000111
amitava	4	0	       0.000310	       0.000055
among	3	3	       0.000248	       0.000222
amortize	4	0	       0.000310	       0.000055
amount	1	1	       0.000124	       0.000111
amounts	0	1	       0.000062	       0.000111
amy	0	2	       0.000062	       0.000166
an	20	41	       0.001301	       0.002329
anal	0	1	       0.000062	       0.000111
analyses	1	0	       0.000124	       0.000055
analysis	3	0	       0.000248	       0.000055
analyst	1	1	       0.000124	       0.000111
analyze	0	1	       0.000062	       0.000111
and	258	277	       0.016041	       0.015418
andrea	3	0	       0.000248	       0.000055
angelova	4	0	       0.000310	       0.000055
angels	0	2	       0.000062	       0.000166
angrily	0	1	       0.000062	       0.000111
anheuser	0	1	       0.000062	       0.000111
anita	2	0	       0.000186	       0.000055
annals	0	1	       0.000062	       0.000111
announcement	1	4	       0.000124	       0.000277
announcements	2	1	       0.000186	       0.000111
annoy	0	1	       0.000062	       0.000111
annoying	1	0	       0.000124	       0.000055
annuallouy	0	1	       0.000062	       0.000111
anonymise	0	1	       0.000062	       0.000111
anonymizer	0	1	       0.000062	       0.000111
anonymously	0	1	       0.000062	       0.000111
another	6	7	       0.000434	       0.000444
answer	0	5	       0.000062	       0.000333
answered	0	1	       0.000062	       0.000111
answering	0	1	       0.000062	       0.000111
answers	0	5	       0.000062	       0.000333
ante	0	1	       0.000062	       0.000111
anticipate	1	0	       0.000124	       0.000055
antivirus	0	1	       0.000062	       0.000111
antoine	1	0	       0.000124	       0.000055
any	32	25	       0.002044	       0.001442
anyare	0	1	       0.000062	       0.000111
anyhow	2	0	       0.000186	       0.000055
anyone	2	1	       0.000186	       0.000111
anything	3	7	       0.000248	       0.000444
anyway	1	1	       0.000124	       0.000111
anywhere	0	3	       0.000062	       0.000222
anz	0	2	       0.000062	       0.000166
aol	2	3	       0.000186	       0.000222
